symbol,price,time
RDNTUSDT,0.4643,2023-04-16 13:49:47.006000
QTUMUSDT,3.497,2023-04-16 13:49:57.843000
TUSDUSDT,0.9993,2023-04-16 13:49:58.637000
IOTAUSDT,0.2263,2023-04-16 13:49:59.514000
NULSUSDT,0.2912,2023-04-16 13:50:00.321000
USDCUSDT,0.9993,2023-04-16 13:50:01.106000
LINKUSDT,8.033,2023-04-16 13:50:01.940000
USDSUSDT,0.9968,2023-04-16 13:50:02.708000
IOSTUSDT,0.01196,2023-04-16 13:50:03.495000
CELRUSDT,0.02397,2023-04-16 13:50:04.259000
DASHUSDT,59.0,2023-04-16 13:50:05.026000
NANOUSDT,2.224,2023-04-16 13:50:05.794000
MITHUSDT,0.00345,2023-04-16 13:50:06.581000
ATOMUSDT,12.857,2023-04-16 13:50:07.371000
ALGOUSDT,0.2306,2023-04-16 13:50:08.135000
DOGEUSDT,0.09,2023-04-16 13:50:08.905000
DUSKUSDT,0.1997,2023-04-16 13:50:09.688000
ANKRUSDT,0.03696,2023-04-16 13:50:10.453000
NPXSUSDT,0.0070301,2023-04-16 13:50:11.219000
TOMOUSDT,0.7612,2023-04-16 13:50:12.045000
PERLUSDT,0.0342,2023-04-16 13:50:12.828000
DENTUSDT,0.00119,2023-04-16 13:50:13.605000
DOCKUSDT,0.02362,2023-04-16 13:50:14.372000
BANDUSDT,2.012,2023-04-16 13:50:15.148000
BUSDUSDT,0.9996,2023-04-16 13:50:15.931000
BEAMUSDT,0.0652,2023-04-16 13:50:16.706000
HBARUSDT,0.0681,2023-04-16 13:50:17.460000
KAVAUSDT,0.94,2023-04-16 13:50:18.235000
ARPAUSDT,0.04543,2023-04-16 13:50:19.003000
IOTXUSDT,0.02945,2023-04-16 13:50:19.781000
CTXCUSDT,0.2453,2023-04-16 13:50:20.550000
TROYUSDT,0.003741,2023-04-16 13:50:21.326000
VITEUSDT,0.025,2023-04-16 13:50:22.092000
DREPUSDT,0.4832,2023-04-16 13:50:22.937000
BULLUSDT,1370.28,2023-04-16 13:50:23.736000
BEARUSDT,11.16,2023-04-16 13:50:24.996000
AIONUSDT,0.00943,2023-04-16 13:50:25.777000
COTIUSDT,0.095,2023-04-16 13:50:26.649000
STPTUSDT,0.05397,2023-04-16 13:50:27.415000
DATAUSDT,0.03987,2023-04-16 13:50:28.184000
CTSIUSDT,0.2411,2023-04-16 13:50:28.952000
HIVEUSDT,0.4435,2023-04-16 13:50:29.725000
ARDRUSDT,0.0958,2023-04-16 13:50:30.499000
LENDUSDT,0.51431,2023-04-16 13:50:31.764000
STMXUSDT,0.006115,2023-04-16 13:50:32.544000
COMPUSDT,45.75,2023-04-16 13:50:33.306000
BKRWUSDT,0.0008453,2023-04-16 13:50:35.055000
VTHOUSDT,0.001472,2023-04-16 13:50:36.379000
MANAUSDT,0.6414,2023-04-16 13:50:37.189000
IRISUSDT,0.03415,2023-04-16 13:50:38.533000
SANDUSDT,0.6842,2023-04-16 13:50:39.853000
LUNAUSDT,1.4204,2023-04-16 13:50:40.660000
PAXGUSDT,2015.0,2023-04-16 13:50:41.543000
WNXMUSDT,30.09,2023-04-16 13:50:42.345000
BZRXUSDT,0.2156,2023-04-16 13:50:43.147000
YFIIUSDT,1131.6,2023-04-16 13:50:43.916000
EGLDUSDT,43.52,2023-04-16 13:50:44.685000
RUNEUSDT,1.67,2023-04-16 13:50:45.453000
WINGUSDT,7.73,2023-04-16 13:50:46.221000
AVAXUSDT,19.37,2023-04-16 13:50:46.994000
AAVEUSDT,83.0,2023-04-16 13:50:47.774000
NEARUSDT,2.286,2023-04-16 13:50:48.565000
AKROUSDT,0.00502,2023-04-16 13:50:49.834000
HARDUSDT,0.1925,2023-04-16 13:50:50.601000
UNFIUSDT,5.553,2023-04-16 13:50:51.465000
ROSEUSDT,0.07362,2023-04-16 13:50:52.292000
SUSDUSDT,0.996,2023-04-16 13:50:53.078000
REEFUSDT,0.003053,2023-04-16 13:50:53.861000
CELOUSDT,0.718,2023-04-16 13:50:54.680000
FIROUSDT,2.319,2023-04-16 13:50:55.452000
DODOUSDT,0.1914,2023-04-16 13:50:56.225000
CAKEUSDT,3.654,2023-04-16 13:50:56.996000
PONDUSDT,0.01067,2023-04-16 13:50:57.752000
DEGOUSDT,2.385,2023-04-16 13:50:58.527000
LINAUSDT,0.014502,2023-04-16 13:50:59.322000
PERPUSDT,0.88452,2023-04-16 13:51:00.116000
RAMPUSDT,0.0524,2023-04-16 13:51:01.409000
AUTOUSDT,120.0,2023-04-16 13:51:02.178000
BAKEUSDT,0.221,2023-04-16 13:51:02.942000
SHIBUSDT,1.161e-05,2023-04-16 13:51:03.731000
POLSUSDT,0.468,2023-04-16 13:51:04.581000
MASKUSDT,5.682,2023-04-16 13:51:05.351000
TORNUSDT,4.06,2023-04-16 13:51:06.127000
KEEPUSDT,0.6251,2023-04-16 13:51:06.895000
KLAYUSDT,0.2711,2023-04-16 13:51:07.680000
BONDUSDT,4.509,2023-04-16 13:51:08.456000
DEXEUSDT,3.066,2023-04-16 13:51:09.220000
FLOWUSDT,1.062,2023-04-16 13:51:09.985000
MINAUSDT,0.804,2023-04-16 13:51:10.797000
FARMUSDT,37.3,2023-04-16 13:51:11.572000
MBOXUSDT,0.505,2023-04-16 13:51:12.344000
GHSTUSDT,1.161,2023-04-16 13:51:13.212000
WAXPUSDT,0.0743,2023-04-16 13:51:13.980000
DYDXUSDT,2.877,2023-04-16 13:51:14.769000
POLYUSDT,0.2696,2023-04-16 13:51:15.531000
IDEXUSDT,0.05742,2023-04-16 13:51:16.300000
VIDTUSDT,0.03906,2023-04-16 13:51:17.127000
USDPUSDT,0.9993,2023-04-16 13:51:17.916000
GALAUSDT,0.04361,2023-04-16 13:51:18.759000
FIDAUSDT,0.4452,2023-04-16 13:51:19.523000
AGLDUSDT,0.552,2023-04-16 13:51:20.291000
BETAUSDT,0.10042,2023-04-16 13:51:21.087000
RAREUSDT,0.1307,2023-04-16 13:51:21.884000
MOVRUSDT,9.01,2023-04-16 13:51:22.736000
CITYUSDT,5.88,2023-04-16 13:51:23.502000
KP3RUSDT,83.41,2023-04-16 13:51:24.265000
POWRUSDT,0.1988,2023-04-16 13:51:25.034000
RNDRUSDT,1.756,2023-04-16 13:51:25.805000
ALCXUSDT,20.84,2023-04-16 13:51:26.729000
BICOUSDT,0.437,2023-04-16 13:51:27.674000
FLUXUSDT,0.716,2023-04-16 13:51:28.446000
HIGHUSDT,2.504,2023-04-16 13:51:29.218000
OOKIUSDT,0.00441,2023-04-16 13:51:29.995000
GLMRUSDT,0.406,2023-04-16 13:51:30.814000
LOKAUSDT,0.5824,2023-04-16 13:51:31.581000
SCRTUSDT,0.731,2023-04-16 13:51:32.847000
API3USDT,1.692,2023-04-16 13:51:34.170000
BTTCUSDT,6.3e-07,2023-04-16 13:51:35.058000
ASTRUSDT,0.0737,2023-04-16 13:51:36.339000
BIFIUSDT,524.8,2023-04-16 13:51:37.107000
NEXOUSDT,0.698,2023-04-16 13:51:37.875000
LUNCUSDT,0.00012749,2023-04-16 13:51:38.645000
NEBLUSDT,0.508,2023-04-16 13:51:39.411000
OSMOUSDT,0.856,2023-04-16 13:51:40.681000
HOOKUSDT,2.3252,2023-04-16 13:51:41.451000
HIFIUSDT,0.4376,2023-04-16 13:51:42.308000
PROSUSDT,0.5658,2023-04-16 13:51:43.181000
AGIXUSDT,0.43483,2023-04-16 13:51:43.947000
LQTYUSDT,2.389,2023-04-16 13:51:45.201000
BETHUSDT,2090.34,2023-04-16 13:51:46.467000
USTCUSDT,0.02262,2023-04-16 13:51:47.234000
PROMUSDT,5.17,2023-04-16 13:51:48.021000
LOOMUSDT,0.06598,2023-04-16 13:51:49.297000
RDNTUSDT,0.4643,2023-04-16 13:51:50.080000
QTUMUSDT,3.496,2023-04-16 13:52:01.043000
TUSDUSDT,0.9993,2023-04-16 13:52:01.844000
IOTAUSDT,0.2264,2023-04-16 13:52:02.670000
NULSUSDT,0.2912,2023-04-16 13:52:03.926000
USDCUSDT,0.9993,2023-04-16 13:52:04.703000
LINKUSDT,8.035,2023-04-16 13:52:05.470000
USDSUSDT,0.9968,2023-04-16 13:52:06.268000
IOSTUSDT,0.01199,2023-04-16 13:52:07.046000
CELRUSDT,0.02407,2023-04-16 13:52:07.813000
DASHUSDT,59.03,2023-04-16 13:52:08.590000
NANOUSDT,2.224,2023-04-16 13:52:09.419000
MITHUSDT,0.00345,2023-04-16 13:52:10.682000
ATOMUSDT,12.859,2023-04-16 13:52:11.440000
ALGOUSDT,0.2308,2023-04-16 13:52:12.385000
DOGEUSDT,0.09014,2023-04-16 13:52:13.151000
DUSKUSDT,0.2,2023-04-16 13:52:13.926000
ANKRUSDT,0.03696,2023-04-16 13:52:14.726000
NPXSUSDT,0.0070301,2023-04-16 13:52:16.495000
TOMOUSDT,0.7631,2023-04-16 13:52:17.275000
PERLUSDT,0.0342,2023-04-16 13:52:18.118000
DENTUSDT,0.001191,2023-04-16 13:52:18.881000
DOCKUSDT,0.02365,2023-04-16 13:52:19.714000
BANDUSDT,2.014,2023-04-16 13:52:20.492000
BUSDUSDT,0.9997,2023-04-16 13:52:21.266000
BEAMUSDT,0.0652,2023-04-16 13:52:22.078000
HBARUSDT,0.0682,2023-04-16 13:52:22.861000
KAVAUSDT,0.94,2023-04-16 13:52:23.629000
ARPAUSDT,0.0454,2023-04-16 13:52:24.406000
IOTXUSDT,0.02945,2023-04-16 13:52:25.342000
CTXCUSDT,0.2459,2023-04-16 13:52:26.175000
TROYUSDT,0.003741,2023-04-16 13:52:26.951000
VITEUSDT,0.02502,2023-04-16 13:52:27.716000
DREPUSDT,0.4832,2023-04-16 13:52:28.683000
BULLUSDT,1370.28,2023-04-16 13:52:29.450000
BEARUSDT,11.16,2023-04-16 13:52:30.229000
AIONUSDT,0.00943,2023-04-16 13:52:31.005000
COTIUSDT,0.0954,2023-04-16 13:52:31.796000
STPTUSDT,0.05397,2023-04-16 13:52:32.566000
DATAUSDT,0.03987,2023-04-16 13:52:33.881000
CTSIUSDT,0.2419,2023-04-16 13:52:35.174000
HIVEUSDT,0.4435,2023-04-16 13:52:36.521000
ARDRUSDT,0.0959,2023-04-16 13:52:37.791000
LENDUSDT,0.51431,2023-04-16 13:52:38.585000
STMXUSDT,0.006116,2023-04-16 13:52:39.357000
COMPUSDT,45.84,2023-04-16 13:52:40.140000
BKRWUSDT,0.0008453,2023-04-16 13:52:40.922000
VTHOUSDT,0.001471,2023-04-16 13:52:41.688000
MANAUSDT,0.6419,2023-04-16 13:52:42.510000
IRISUSDT,0.03415,2023-04-16 13:52:43.332000
SANDUSDT,0.6848,2023-04-16 13:52:44.153000
LUNAUSDT,1.4204,2023-04-16 13:52:45.412000
PAXGUSDT,2015.0,2023-04-16 13:52:46.194000
WNXMUSDT,30.1,2023-04-16 13:52:46.967000
BZRXUSDT,0.2156,2023-04-16 13:52:47.784000
YFIIUSDT,1132.4,2023-04-16 13:52:48.617000
EGLDUSDT,43.53,2023-04-16 13:52:49.425000
RUNEUSDT,1.671,2023-04-16 13:52:50.201000
WINGUSDT,7.74,2023-04-16 13:52:51.070000
AVAXUSDT,19.37,2023-04-16 13:52:51.854000
AAVEUSDT,83.1,2023-04-16 13:52:52.626000
NEARUSDT,2.288,2023-04-16 13:52:53.395000
AKROUSDT,0.00502,2023-04-16 13:52:54.163000
HARDUSDT,0.1924,2023-04-16 13:52:54.936000
UNFIUSDT,5.554,2023-04-16 13:52:55.809000
ROSEUSDT,0.07374,2023-04-16 13:52:56.591000
SUSDUSDT,0.996,2023-04-16 13:52:57.365000
REEFUSDT,0.003054,2023-04-16 13:52:58.130000
CELOUSDT,0.718,2023-04-16 13:52:58.914000
FIROUSDT,2.319,2023-04-16 13:52:59.683000
DODOUSDT,0.1913,2023-04-16 13:53:00.464000
CAKEUSDT,3.655,2023-04-16 13:53:01.240000
PONDUSDT,0.01068,2023-04-16 13:53:02.109000
DEGOUSDT,2.383,2023-04-16 13:53:03.007000
LINAUSDT,0.014516,2023-04-16 13:53:03.793000
PERPUSDT,0.88498,2023-04-16 13:53:04.557000
RAMPUSDT,0.0524,2023-04-16 13:53:05.350000
AUTOUSDT,120.1,2023-04-16 13:53:06.134000
BAKEUSDT,0.221,2023-04-16 13:53:06.946000
SHIBUSDT,1.162e-05,2023-04-16 13:53:07.716000
POLSUSDT,0.469,2023-04-16 13:53:08.499000
MASKUSDT,5.683,2023-04-16 13:53:09.264000
TORNUSDT,4.06,2023-04-16 13:53:10.052000
KEEPUSDT,0.6251,2023-04-16 13:53:11.858000
KLAYUSDT,0.2712,2023-04-16 13:53:12.843000
BONDUSDT,4.515,2023-04-16 13:53:13.617000
DEXEUSDT,3.065,2023-04-16 13:53:14.379000
FLOWUSDT,1.064,2023-04-16 13:53:15.261000
MINAUSDT,0.805,2023-04-16 13:53:16.032000
FARMUSDT,37.3,2023-04-16 13:53:16.804000
MBOXUSDT,0.505,2023-04-16 13:53:17.580000
GHSTUSDT,1.161,2023-04-16 13:53:18.355000
WAXPUSDT,0.0743,2023-04-16 13:53:19.296000
DYDXUSDT,2.881,2023-04-16 13:53:20.074000
POLYUSDT,0.2696,2023-04-16 13:53:20.856000
IDEXUSDT,0.05745,2023-04-16 13:53:21.636000
VIDTUSDT,0.03913,2023-04-16 13:53:22.405000
USDPUSDT,0.9992,2023-04-16 13:53:23.170000
GALAUSDT,0.04365,2023-04-16 13:53:23.933000
FIDAUSDT,0.4455,2023-04-16 13:53:24.715000
AGLDUSDT,0.553,2023-04-16 13:53:25.482000
BETAUSDT,0.1001,2023-04-16 13:53:26.294000
RAREUSDT,0.1308,2023-04-16 13:53:27.154000
MOVRUSDT,9.03,2023-04-16 13:53:27.923000
CITYUSDT,5.88,2023-04-16 13:53:28.707000
KP3RUSDT,83.41,2023-04-16 13:53:29.479000
POWRUSDT,0.1988,2023-04-16 13:53:30.341000
RNDRUSDT,1.762,2023-04-16 13:53:31.123000
ALCXUSDT,20.82,2023-04-16 13:53:31.902000
BICOUSDT,0.438,2023-04-16 13:53:32.673000
FLUXUSDT,0.71,2023-04-16 13:53:33.465000
HIGHUSDT,2.523,2023-04-16 13:53:34.727000
OOKIUSDT,0.0044,2023-04-16 13:53:36.010000
GLMRUSDT,0.4055,2023-04-16 13:53:36.789000
LOKAUSDT,0.5823,2023-04-16 13:53:38.082000
SCRTUSDT,0.73,2023-04-16 13:53:38.932000
API3USDT,1.696,2023-04-16 13:53:39.746000
BTTCUSDT,6.3e-07,2023-04-16 13:53:40.552000
ASTRUSDT,0.0738,2023-04-16 13:53:41.322000
BIFIUSDT,524.8,2023-04-16 13:53:42.115000
NEXOUSDT,0.699,2023-04-16 13:53:42.900000
LUNCUSDT,0.0001277,2023-04-16 13:53:43.783000
NEBLUSDT,0.506,2023-04-16 13:53:44.544000
OSMOUSDT,0.856,2023-04-16 13:53:45.307000
HOOKUSDT,2.3681,2023-04-16 13:53:46.105000
HIFIUSDT,0.4376,2023-04-16 13:53:47.382000
PROSUSDT,0.5651,2023-04-16 13:53:48.156000
AGIXUSDT,0.43512,2023-04-16 13:53:48.926000
LQTYUSDT,2.389,2023-04-16 13:53:49.745000
BETHUSDT,2092.03,2023-04-16 13:53:51.072000
USTCUSDT,0.02261193,2023-04-16 13:53:51.881000
PROMUSDT,5.18,2023-04-16 13:53:52.648000
LOOMUSDT,0.06596,2023-04-16 13:53:53.412000
RDNTUSDT,0.4644,2023-04-16 13:53:54.211000
QTUMUSDT,3.493,2023-04-16 13:54:05.002000
TUSDUSDT,0.9993,2023-04-16 13:54:05.776000
IOTAUSDT,0.2264,2023-04-16 13:54:06.583000
NULSUSDT,0.2899,2023-04-16 13:54:07.363000
USDCUSDT,0.9993,2023-04-16 13:54:08.134000
LINKUSDT,8.042,2023-04-16 13:54:08.929000
USDSUSDT,0.9968,2023-04-16 13:54:09.706000
IOSTUSDT,0.01199,2023-04-16 13:54:10.480000
CELRUSDT,0.02399,2023-04-16 13:54:11.258000
DASHUSDT,59.07,2023-04-16 13:54:12.098000
NANOUSDT,2.224,2023-04-16 13:54:12.930000
MITHUSDT,0.00345,2023-04-16 13:54:13.698000
ATOMUSDT,12.862,2023-04-16 13:54:14.542000
ALGOUSDT,0.2307,2023-04-16 13:54:15.407000
DOGEUSDT,0.09011,2023-04-16 13:54:16.197000
DUSKUSDT,0.2002,2023-04-16 13:54:17.016000
ANKRUSDT,0.03697,2023-04-16 13:54:17.803000
NPXSUSDT,0.0070301,2023-04-16 13:54:18.573000
TOMOUSDT,0.7629,2023-04-16 13:54:19.379000
PERLUSDT,0.03432,2023-04-16 13:54:20.159000
DENTUSDT,0.001192,2023-04-16 13:54:20.983000
DOCKUSDT,0.02386,2023-04-16 13:54:21.751000
BANDUSDT,2.013,2023-04-16 13:54:22.521000
BUSDUSDT,0.9997,2023-04-16 13:54:23.311000
BEAMUSDT,0.0652,2023-04-16 13:54:24.079000
HBARUSDT,0.0682,2023-04-16 13:54:24.844000
KAVAUSDT,0.94,2023-04-16 13:54:25.746000
ARPAUSDT,0.04542,2023-04-16 13:54:26.520000
IOTXUSDT,0.02944,2023-04-16 13:54:27.302000
CTXCUSDT,0.2459,2023-04-16 13:54:28.066000
TROYUSDT,0.003741,2023-04-16 13:54:28.839000
VITEUSDT,0.02502,2023-04-16 13:54:29.618000
DREPUSDT,0.4839,2023-04-16 13:54:30.416000
BULLUSDT,1370.28,2023-04-16 13:54:31.228000
BEARUSDT,11.16,2023-04-16 13:54:32.018000
AIONUSDT,0.00943,2023-04-16 13:54:32.802000
COTIUSDT,0.0952,2023-04-16 13:54:33.574000
STPTUSDT,0.05404,2023-04-16 13:54:34.406000
DATAUSDT,0.03987,2023-04-16 13:54:35.675000
CTSIUSDT,0.2417,2023-04-16 13:54:36.965000
HIVEUSDT,0.4433,2023-04-16 13:54:38.238000
ARDRUSDT,0.0959,2023-04-16 13:54:39.014000
LENDUSDT,0.51431,2023-04-16 13:54:39.789000
STMXUSDT,0.006125,2023-04-16 13:54:41.048000
COMPUSDT,45.85,2023-04-16 13:54:41.918000
BKRWUSDT,0.0008453,2023-04-16 13:54:43.189000
VTHOUSDT,0.001471,2023-04-16 13:54:43.961000
MANAUSDT,0.6415,2023-04-16 13:54:45.342000
IRISUSDT,0.03425,2023-04-16 13:54:46.185000
SANDUSDT,0.685,2023-04-16 13:54:47.225000
LUNAUSDT,1.42,2023-04-16 13:54:48.023000
PAXGUSDT,2015.0,2023-04-16 13:54:48.926000
WNXMUSDT,30.1,2023-04-16 13:54:49.752000
BZRXUSDT,0.2156,2023-04-16 13:54:50.520000
YFIIUSDT,1130.6,2023-04-16 13:54:51.334000
EGLDUSDT,43.5,2023-04-16 13:54:52.139000
RUNEUSDT,1.671,2023-04-16 13:54:52.932000
WINGUSDT,7.76,2023-04-16 13:54:53.802000
AVAXUSDT,19.37,2023-04-16 13:54:54.581000
AAVEUSDT,83.0,2023-04-16 13:54:55.424000
NEARUSDT,2.287,2023-04-16 13:54:56.197000
AKROUSDT,0.00504,2023-04-16 13:54:56.970000
HARDUSDT,0.1924,2023-04-16 13:54:57.855000
UNFIUSDT,5.553,2023-04-16 13:54:58.636000
ROSEUSDT,0.07373,2023-04-16 13:54:59.394000
SUSDUSDT,0.996,2023-04-16 13:55:00.174000
REEFUSDT,0.003058,2023-04-16 13:55:00.947000
CELOUSDT,0.718,2023-04-16 13:55:01.728000
FIROUSDT,2.319,2023-04-16 13:55:02.503000
DODOUSDT,0.1915,2023-04-16 13:55:03.311000
CAKEUSDT,3.651,2023-04-16 13:55:04.154000
PONDUSDT,0.01069,2023-04-16 13:55:04.921000
DEGOUSDT,2.375,2023-04-16 13:55:05.692000
LINAUSDT,0.014477,2023-04-16 13:55:06.538000
PERPUSDT,0.88567,2023-04-16 13:55:07.313000
RAMPUSDT,0.0524,2023-04-16 13:55:08.100000
AUTOUSDT,120.1,2023-04-16 13:55:08.940000
BAKEUSDT,0.221,2023-04-16 13:55:09.822000
SHIBUSDT,1.162e-05,2023-04-16 13:55:10.594000
POLSUSDT,0.47,2023-04-16 13:55:11.365000
MASKUSDT,5.678,2023-04-16 13:55:12.153000
TORNUSDT,4.06,2023-04-16 13:55:12.931000
KEEPUSDT,0.6251,2023-04-16 13:55:13.720000
KLAYUSDT,0.2708,2023-04-16 13:55:14.481000
BONDUSDT,4.511,2023-04-16 13:55:15.281000
DEXEUSDT,3.066,2023-04-16 13:55:16.123000
FLOWUSDT,1.061,2023-04-16 13:55:16.901000
MINAUSDT,0.805,2023-04-16 13:55:17.856000
FARMUSDT,37.3,2023-04-16 13:55:18.642000
MBOXUSDT,0.506,2023-04-16 13:55:19.495000
GHSTUSDT,1.157,2023-04-16 13:55:20.279000
WAXPUSDT,0.0743,2023-04-16 13:55:21.049000
DYDXUSDT,2.883,2023-04-16 13:55:21.816000
POLYUSDT,0.2696,2023-04-16 13:55:22.587000
IDEXUSDT,0.05745,2023-04-16 13:55:23.353000
VIDTUSDT,0.03914,2023-04-16 13:55:24.138000
USDPUSDT,0.9994,2023-04-16 13:55:24.922000
GALAUSDT,0.04362,2023-04-16 13:55:25.852000
FIDAUSDT,0.4458,2023-04-16 13:55:26.678000
AGLDUSDT,0.553,2023-04-16 13:55:27.441000
BETAUSDT,0.09995,2023-04-16 13:55:28.222000
RAREUSDT,0.1309,2023-04-16 13:55:28.986000
MOVRUSDT,9.01,2023-04-16 13:55:29.765000
CITYUSDT,5.88,2023-04-16 13:55:30.545000
KP3RUSDT,83.51,2023-04-16 13:55:31.305000
POWRUSDT,0.1988,2023-04-16 13:55:32.069000
RNDRUSDT,1.774,2023-04-16 13:55:32.878000
ALCXUSDT,20.87,2023-04-16 13:55:33.722000
BICOUSDT,0.438,2023-04-16 13:55:34.492000
FLUXUSDT,0.713,2023-04-16 13:55:35.415000
HIGHUSDT,2.498,2023-04-16 13:55:36.202000
OOKIUSDT,0.0044,2023-04-16 13:55:37.944000
GLMRUSDT,0.4053,2023-04-16 13:55:39.212000
LOKAUSDT,0.5821,2023-04-16 13:55:39.989000
SCRTUSDT,0.73,2023-04-16 13:55:41.288000
API3USDT,1.697,2023-04-16 13:55:42.118000
BTTCUSDT,6.3e-07,2023-04-16 13:55:43.397000
ASTRUSDT,0.0738,2023-04-16 13:55:44.823000
BIFIUSDT,525.1,2023-04-16 13:55:45.593000
NEXOUSDT,0.699,2023-04-16 13:55:46.358000
LUNCUSDT,0.00012752,2023-04-16 13:55:47.235000
NEBLUSDT,0.505,2023-04-16 13:55:48.097000
OSMOUSDT,0.856,2023-04-16 13:55:48.932000
HOOKUSDT,2.359,2023-04-16 13:55:49.803000
HIFIUSDT,0.4371,2023-04-16 13:55:51.072000
PROSUSDT,0.5636,2023-04-16 13:55:51.847000
AGIXUSDT,0.43501,2023-04-16 13:55:52.614000
LQTYUSDT,2.385,2023-04-16 13:55:53.392000
BETHUSDT,2092.03,2023-04-16 13:55:54.166000
USTCUSDT,0.02262618,2023-04-16 13:55:54.942000
PROMUSDT,5.18,2023-04-16 13:55:55.715000
LOOMUSDT,0.0661,2023-04-16 13:55:56.536000
RDNTUSDT,0.4645,2023-04-16 13:55:57.478000
QTUMUSDT,3.495,2023-04-16 13:56:08.820000
TUSDUSDT,0.9993,2023-04-16 13:56:09.652000
IOTAUSDT,0.2265,2023-04-16 13:56:10.421000
NULSUSDT,0.2902,2023-04-16 13:56:11.186000
USDCUSDT,0.9993,2023-04-16 13:56:11.959000
LINKUSDT,8.038,2023-04-16 13:56:12.871000
USDSUSDT,0.9968,2023-04-16 13:56:14.055000
IOSTUSDT,0.01199,2023-04-16 13:56:14.838000
CELRUSDT,0.02404,2023-04-16 13:56:15.626000
DASHUSDT,59.12,2023-04-16 13:56:16.425000
NANOUSDT,2.224,2023-04-16 13:56:17.197000
MITHUSDT,0.00345,2023-04-16 13:56:17.965000
ATOMUSDT,12.871,2023-04-16 13:56:18.738000
ALGOUSDT,0.2309,2023-04-16 13:56:19.518000
DOGEUSDT,0.09015,2023-04-16 13:56:20.288000
DUSKUSDT,0.2009,2023-04-16 13:56:21.056000
ANKRUSDT,0.03696,2023-04-16 13:56:21.870000
NPXSUSDT,0.0070301,2023-04-16 13:56:22.679000
TOMOUSDT,0.7639,2023-04-16 13:56:23.471000
PERLUSDT,0.03437,2023-04-16 13:56:24.242000
DENTUSDT,0.001193,2023-04-16 13:56:25.005000
DOCKUSDT,0.02388,2023-04-16 13:56:25.772000
BANDUSDT,2.015,2023-04-16 13:56:26.566000
BUSDUSDT,0.9997,2023-04-16 13:56:27.362000
BEAMUSDT,0.0652,2023-04-16 13:56:28.311000
HBARUSDT,0.0682,2023-04-16 13:56:29.089000
KAVAUSDT,0.939,2023-04-16 13:56:29.864000
ARPAUSDT,0.04548,2023-04-16 13:56:30.632000
IOTXUSDT,0.02947,2023-04-16 13:56:31.439000
CTXCUSDT,0.2459,2023-04-16 13:56:32.211000
TROYUSDT,0.003742,2023-04-16 13:56:33.018000
VITEUSDT,0.02502,2023-04-16 13:56:33.782000
DREPUSDT,0.4841,2023-04-16 13:56:34.591000
BULLUSDT,1370.28,2023-04-16 13:56:35.373000
BEARUSDT,11.16,2023-04-16 13:56:36.151000
AIONUSDT,0.00943,2023-04-16 13:56:36.951000
COTIUSDT,0.0952,2023-04-16 13:56:38.838000
STPTUSDT,0.05414,2023-04-16 13:56:40.179000
DATAUSDT,0.03985,2023-04-16 13:56:41.438000
CTSIUSDT,0.2424,2023-04-16 13:56:42.772000
HIVEUSDT,0.444,2023-04-16 13:56:44.566000
ARDRUSDT,0.0959,2023-04-16 13:56:45.349000
LENDUSDT,0.51431,2023-04-16 13:56:46.220000
STMXUSDT,0.006125,2023-04-16 13:56:46.981000
COMPUSDT,45.91,2023-04-16 13:56:47.860000
BKRWUSDT,0.0008453,2023-04-16 13:56:48.633000
VTHOUSDT,0.001471,2023-04-16 13:56:50.046000
MANAUSDT,0.6419,2023-04-16 13:56:50.841000
IRISUSDT,0.03418,2023-04-16 13:56:51.613000
SANDUSDT,0.6847,2023-04-16 13:56:52.387000
LUNAUSDT,1.419,2023-04-16 13:56:53.158000
PAXGUSDT,2015.0,2023-04-16 13:56:53.925000
WNXMUSDT,30.1,2023-04-16 13:56:54.697000
BZRXUSDT,0.2156,2023-04-16 13:56:55.484000
YFIIUSDT,1129.0,2023-04-16 13:56:56.748000
EGLDUSDT,43.5,2023-04-16 13:56:57.540000
RUNEUSDT,1.677,2023-04-16 13:56:58.347000
WINGUSDT,7.72,2023-04-16 13:56:59.148000
AVAXUSDT,19.37,2023-04-16 13:56:59.919000
AAVEUSDT,83.1,2023-04-16 13:57:01.184000
NEARUSDT,2.289,2023-04-16 13:57:01.978000
AKROUSDT,0.00504,2023-04-16 13:57:02.816000
HARDUSDT,0.1924,2023-04-16 13:57:03.584000
UNFIUSDT,5.564,2023-04-16 13:57:04.914000
ROSEUSDT,0.07371,2023-04-16 13:57:05.835000
SUSDUSDT,0.996,2023-04-16 13:57:06.627000
REEFUSDT,0.003058,2023-04-16 13:57:07.538000
CELOUSDT,0.718,2023-04-16 13:57:08.340000
FIROUSDT,2.321,2023-04-16 13:57:09.137000
DODOUSDT,0.1921,2023-04-16 13:57:09.913000
CAKEUSDT,3.652,2023-04-16 13:57:10.681000
PONDUSDT,0.01069,2023-04-16 13:57:11.967000
DEGOUSDT,2.378,2023-04-16 13:57:12.772000
LINAUSDT,0.014588,2023-04-16 13:57:13.554000
PERPUSDT,0.88637,2023-04-16 13:57:14.321000
RAMPUSDT,0.0524,2023-04-16 13:57:15.089000
AUTOUSDT,119.9,2023-04-16 13:57:15.970000
BAKEUSDT,0.221,2023-04-16 13:57:16.749000
SHIBUSDT,1.161e-05,2023-04-16 13:57:17.577000
